,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
11816,Blake Burdick (Earth-616),No Dual Identity,Good,,Brown,Male,,6.0,2003-02-01,2003.0,marvel
18135,Samson Barrick (Earth-616),Secret Identity,Bad,,,Male,,1.0,1944-12-01,1944.0,marvel
18594,Caesar of Crime (Earth-616),Public Identity,Bad,Brown,Black,Male,,1.0,1955-09-01,1955.0,marvel
19862,Master Elo (Earth-616),Public Identity,Good,,White,Male,,1.0,1990-07-01,1990.0,marvel
9312,Meredith McCall (Earth-616),Secret Identity,Good,Blue,Brown,Female,,14.0,1970-08-01,1970.0,marvel
8472,Kondrati Topolov (Earth-616),Secret Identity,Neutral,Blue,Bald,Male,,23.0,1973-05-01,1973.0,marvel
15383,Count Varron (Earth-616),Public Identity,Bad,,Bald,Male,,2.0,1950-12-01,1950.0,marvel
1320,Bulldozer Smith (New Earth),Public Identity,Good,,Strawberry,Male,,20.0,1960-08-01,1960.0,dc
1020,Rupert Thorne (New Earth),Public Identity,Bad,Brown,White,Male,,27.0,1977-05-01,1977.0,dc
12864,Biggie Benson (Earth-616),No Dual Identity,Bad,,,Male,,4.0,1968-12-01,1968.0,marvel
9752,Russian (Earth-616),Secret Identity,Bad,Blue,Reddish,Male,,12.0,2000-11-01,2000.0,marvel
15758,Harlan Stillwell (Earth-616),No Dual Identity,Neutral,,,Male,,2.0,1976-11-01,1976.0,marvel
20747,Nick Bisley (Earth-616),Secret Identity,Bad,Yellow,No,Male,,1.0,1999-11-01,1999.0,marvel
6137,Bludhound (New Earth),Public Identity,Bad,,Blond,Male,,1.0,1993-12-01,1993.0,dc
4114,Calamari (New Earth),Secret Identity,Bad,,,Male,,4.0,1992-02-01,1992.0,dc
21209,Rebecca Lauria (Earth-616),Public Identity,Bad,Brown,Brown,Female,,1.0,2005-03-01,2005.0,marvel
6281,Squatterbloat (New Earth),,Bad,,,Male,,1.0,1989-04-01,1989.0,dc
22646,Sam Pritchard (Earth-616),Public Identity,Neutral,,Grey,Male,,,1993-11-01,1993.0,marvel
20886,Bruno (Earth-616),Public Identity,Bad,,,Male,,1.0,2001-11-01,2001.0,marvel
9808,Lost Boy (Earth-616),Secret Identity,Neutral,Blue,Black,Male,,12.0,,,marvel
408,Nathaniel Heywood (New Earth),Secret Identity,Good,Green,Red,Male,,74.0,2007-03-01,2007.0,dc
3650,Brute III (New Earth),,Bad,,,Male,,5.0,1993-08-01,1993.0,dc
5192,Ribalvei (New Earth),Public Identity,Good,,,Male,,2.0,1995-12-01,1995.0,dc
3080,Gerald Ford (New Earth),,Good,,Brown,Male,,7.0,1975-06-01,1975.0,dc
21429,Roberto Ferrar (Earth-616),Secret Identity,Bad,,,Male,,1.0,2007-11-01,2007.0,marvel
8947,Dredmund Cromwell (Earth-616),Public Identity,Bad,Brown,Black,Male,,17.0,1966-05-01,1966.0,marvel
6654,Lance O'Casey (New Earth),Public Identity,Good,Black,Grey,Male,,,1998-01-01,1998.0,dc
2449,Tanakata Z (New Earth),,Good,,,Male,,9.0,2006-09-01,2006.0,dc
21137,Adam Essex (Earth-41001),Secret Identity,Neutral,,,Male,,1.0,2005-09-01,2005.0,marvel
15184,Menace (Covenant) (Earth-616),Secret Identity,Good,,,Male,,3.0,2012-10-01,2012.0,marvel
4588,Bad Blood (New Earth),Secret Identity,Bad,,Grey,Male,,3.0,1994-06-01,1994.0,dc
11927,Dennis Sykes (Earth-616),Public Identity,Good,Brown,Brown,Male,,6.0,2010-11-01,2010.0,marvel
1866,Janice Porter (New Earth),Public Identity,Bad,Blue,Blond,Female,,13.0,1999-12-01,1999.0,dc
18049,Bradley Manning (Earth-616),Secret Identity,Bad,,Brown,Male,,1.0,1944-09-01,1944.0,marvel
7565,Johann Fennhoff (Earth-616),Public Identity,Bad,Blue,Red,Male,,56.0,1968-11-01,1968.0,marvel
4686,Jonas Sloe (New Earth),,Bad,,,Male,,3.0,1989-11-01,1989.0,dc
3045,Lyle Byrnes (New Earth),Secret Identity,Bad,Blue,Brown,Male,,7.0,1986-06-01,1986.0,dc
7060,Amora (Earth-616),Public Identity,Bad,Green,Blond,Female,,247.0,1964-04-01,1964.0,marvel
10868,Jason Pierce (Earth-616),Secret Identity,Bad,Yellow,No,Male,,8.0,2010-08-01,2010.0,marvel
9961,Navid Hashim (Earth-616),,Good,Brown,Brown,Male,,11.0,2006-11-01,2006.0,marvel
847,Isuma Yasunari (New Earth),Secret Identity,Good,Brown,Black,Male,,33.0,1982-06-01,1982.0,dc
9917,Jonathan Bryant (Digitek) (Earth-616),Secret Identity,Good,Blue,No,Male,,11.0,1992-12-01,1992.0,marvel
439,Harry Stein (New Earth),Public Identity,Good,Brown,Brown,Male,,68.0,1985-11-01,1985.0,dc
16616,Joanna Blanding (Earth-616),Public Identity,Good,Blue,Blond,Female,,2.0,1997-07-01,1997.0,marvel
4619,Kieron Masterson (New Earth),Secret Identity,Good,,Brown,Male,,3.0,,1993.0,dc
20375,Vincent Cain (Earth-616),,Bad,,,Male,,1.0,1994-08-01,1994.0,marvel
9108,Louis Hamilton (Earth-616),Secret Identity,Bad,,Black,Male,,16.0,1987-03-01,1987.0,marvel
9127,Phillipe Bazin (Earth-616),Public Identity,Bad,,Black,Male,,16.0,1991-03-01,1991.0,marvel
22950,Dro'ge Fenu Edu (Earth-616),Public Identity,Bad,Green,No,Male,,,2008-06-01,2008.0,marvel
1569,Deathwing (Team Titans),Secret Identity,Bad,Blue,Black,Male,,16.0,,1991.0,dc
18893,Colossus (Horusian) (Earth-616),Secret Identity,Bad,White,Bald,Male,,1.0,1971-11-01,1971.0,marvel
946,Angelo Bend (New Earth),Secret Identity,Bad,Brown,Brown,Male,,29.0,2002-05-01,2002.0,dc
9996,Monica Chang (Earth-616),No Dual Identity,Good,Black,Black,Female,,11.0,,,marvel
3179,Brian Nudocerdo (New Earth),Public Identity,Bad,Brown,,Male,,6.0,2006-06-01,2006.0,dc
5344,Rikkard Rynders (New Earth),,Neutral,,Brown,Male,,2.0,1988-04-01,1988.0,dc
21587,M-1 (Earth-616),Secret Identity,Good,,,,,1.0,2009-11-01,2009.0,marvel
13759,Kuurth (Earth-616),Secret Identity,Bad,Orange,No,Male,,4.0,2011-07-01,2011.0,marvel
18139,Siegfried Kunz (Earth-616),Public Identity,Bad,,Brown,Male,,1.0,1944-05-01,1944.0,marvel
5140,Desmond Connor (New Earth),,Bad,,Brown,Male,,2.0,1997-09-01,1997.0,dc
8043,Victoria Montesi (Earth-616),Secret Identity,Good,,Black,Female,Homosexual,33.0,1992-10-01,1992.0,marvel
12147,Lemuel Haskill (Earth-616),,Bad,,,Male,,5.0,1978-06-01,1978.0,marvel
9800,Parvez (Earth-616),No Dual Identity,Neutral,Brown,Black,Male,,12.0,2012-04-01,2012.0,marvel
15385,Mary Gregory (Earth-616),Public Identity,Neutral,,Blond,Female,,2.0,1950-11-01,1950.0,marvel
18159,Black Master (Earth-616),Secret Identity,Bad,,,Male,,1.0,1945-09-01,1945.0,marvel
184,Benjamin Turner (New Earth),Secret Identity,Neutral,Brown,Black,Male,,153.0,1975-05-01,1975.0,dc
5862,Oksana Verchenko (New Earth),,Good,Blue,Blond,Female,,1.0,2005-07-01,2005.0,dc
999,Glomulus (New Earth),Public Identity,Bad,,,Male,,27.0,2009-04-01,2009.0,dc
10695,Jody Putt (Earth-616),Secret Identity,Bad,Brown,Brown,Male,,8.0,1989-08-01,1989.0,marvel
15388,Lou Dade (Earth-616),Secret Identity,Bad,,,Female,,2.0,1951-06-01,1951.0,marvel
18149,Wilbur the Great (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1944-03-01,1944.0,marvel
5915,Tycho (New Earth),,Bad,,,Male,,1.0,2002-03-01,2002.0,dc
4420,Jackanapes (New Earth),Secret Identity,Bad,Brown,Black,Male,,3.0,2007-07-01,2007.0,dc
17771,Komba (Earth-616),Secret Identity,Bad,,,Male,,1.0,1942-03-01,1942.0,marvel
13375,Valentina Allegra de Fontaine (Heroes Reborn) (Earth-616),,Good,,,Female,,4.0,1996-12-01,1996.0,marvel
5678,Stake (New Earth),Secret Identity,Bad,,Blond,Male,,1.0,2010-06-01,2010.0,dc
6371,Katydid (New Earth),,Good,,Blond,Female,,1.0,1984-07-01,1984.0,dc
13257,Alison Kane (Earth-616),,Good,,,Female,,4.0,1993-06-01,1993.0,marvel
1650,Nicholas Scratch (New Earth),Public Identity,Bad,Green,Black,Male,,15.0,1998-12-01,1998.0,dc
3569,Oshi Sin Gaaz (New Earth),Secret Identity,Good,Brown,Black,Female,,5.0,2001-06-01,2001.0,dc
1997,Jeb Friedman (New Earth),Public Identity,Neutral,,Black,Male,,12.0,1991-10-01,1991.0,dc
19571,Arnold Kaminsky (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1987-05-01,1987.0,marvel
7791,Justine Hammer (Earth-616),Secret Identity,Bad,Blue,Black,Female,,42.0,1997-06-01,1997.0,marvel
690,Myra Mason (New Earth),Public Identity,Good,Blue,Blond,Female,,42.0,1941-04-01,1941.0,dc
12560,Jemima Catmint (Earth-616),Public Identity,Good,Brown,Black,Female,,5.0,2005-12-01,2005.0,marvel
748,Anatoli Knyazev (New Earth),Public Identity,Bad,Brown,Blond,Male,,38.0,1988-03-01,1988.0,dc
13693,Wayeb (Earth-616),Secret Identity,Bad,Red,,Male,,4.0,2008-06-01,2008.0,marvel
20124,Armand Galante (Earth-616),Secret Identity,Bad,,,Male,,1.0,1993-06-01,1993.0,marvel
679,Edward Raymond (New Earth),Secret Identity,Good,Brown,Brown,Male,,42.0,1978-04-01,1978.0,dc
14585,Barton Ford (Earth-616),Secret Identity,Bad,,,Male,,3.0,1994-08-01,1994.0,marvel
1226,Ishido Maad (New Earth),Secret Identity,Good,Brown,Black,Male,,21.0,1998-09-01,1998.0,dc
4621,Linus Powell (New Earth),,Good,,,Male,,3.0,1993-09-01,1993.0,dc
9077,Gina Morelli (Earth-616),Public Identity,Neutral,,Black,Female,,16.0,1975-08-01,1975.0,marvel
12986,Olivier Bedwette (Earth-616),Secret Identity,Bad,,Black,Male,,4.0,1976-01-01,1976.0,marvel
1375,Tucker Stone (New Earth),Public Identity,Good,Brown,White,Male,,19.0,1984-08-01,1984.0,dc
15606,Karl Serr (Earth-616),,Bad,,No,Male,,2.0,1971-09-01,1971.0,marvel
10369,Exitar (Earth-616),,Neutral,,,,,9.0,1988-01-01,1988.0,marvel
5225,Gyro (New Earth),Secret Identity,Bad,,,Male,,2.0,1993-04-01,1993.0,dc
2271,Ted Shoemaker (New Earth),Public Identity,Neutral,,Black,Male,,10.0,2004-12-01,2004.0,dc
669,Dru-Zod II (New Earth),Public Identity,Bad,Black,Black,Male,,43.0,1961-04-01,1961.0,dc
15259,Incredulous Zed (Earth-616),No Dual Identity,Bad,Red,Bald,Male,,3.0,,,marvel
22833,Croc (Earth-616),Secret Identity,Neutral,,No,Male,,,2001-08-01,2001.0,marvel
18521,Black Cougar (Earth-616),No Dual Identity,Bad,,Black,Male,,1.0,1951-09-01,1951.0,marvel
18662,Eleonore Brant (Earth-616),No Dual Identity,Neutral,,,Female,,1.0,1963-05-01,1963.0,marvel
16107,Steven Petty (Earth-616),,Bad,,,Male,,2.0,1988-02-01,1988.0,marvel
22458,Brigid O'Reilly (Earth-616),Secret Identity,Good,Green,Red,Female,,,1983-10-01,1983.0,marvel
13383,Coordinator Proctor (Earth-616),Secret Identity,Bad,Brown,Brown,Male,,4.0,1997-09-01,1997.0,marvel
19026,Doctor Kurarkill (Earth-616),,Bad,,,Female,,1.0,1975-10-01,1975.0,marvel
2161,Lucy Spears (New Earth),Public Identity,Good,Blue,Blond,Female,,11.0,1988-11-01,1988.0,dc
4425,Steppe (New Earth),,Good,,,Male,,3.0,2007-12-01,2007.0,dc
368,Hannibal Hawkes (New Earth),Secret Identity,Good,Black,Black,Male,,82.0,1948-10-01,1948.0,dc
17469,Karl Barko (Earth-616),No Dual Identity,Bad,,Brown,Male,,1.0,1940-04-01,1940.0,marvel
12817,Freddy Sykes (Earth-616),Secret Identity,Bad,,Brown,Male,,4.0,1960-03-01,1960.0,marvel
16940,Betty Sumitro (Earth-616),No Dual Identity,Bad,Green,Blond,Female,,2.0,2005-06-01,2005.0,marvel
18884,Silas Cragg (Earth-616),,Bad,,,Male,,1.0,1970-01-01,1970.0,marvel
7369,Joseph Chapman (Earth-616),Secret Identity,Good,Blue,Brown,Male,,86.0,1981-01-01,1981.0,marvel
10886,Ann Macintosh (Earth-616),No Dual Identity,Good,,,Female,,8.0,,,marvel
15894,Dephine (Earth-616),Secret Identity,Good,Blue,Green,Female,,2.0,1981-06-01,1981.0,marvel
18367,Silas Stevens (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1947-03-01,1947.0,marvel
20821,Hiram Shaw (Earth-616),Public Identity,Good,Brown,Black,Male,,1.0,2000-01-01,2000.0,marvel
5266,Miliza (New Earth),,Bad,Brown,Black,Female,,2.0,1991-11-01,1991.0,dc
2541,Ilya Trepliov (New Earth),,Good,Blue,Brown,Male,,9.0,1988-04-01,1988.0,dc
705,Arthur Pendragon (New Earth),Public Identity,Good,Brown,Brown,Male,,41.0,1936-02-01,1936.0,dc
18259,Captain Storm (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1946-03-01,1946.0,marvel
9004,Oonagh Mullarkey (Earth-616),,Bad,,Black,Female,,17.0,1992-06-01,1992.0,marvel
12618,DeHalle (Earth-616),Secret Identity,Bad,Grey,White,Female,,5.0,2008-10-01,2008.0,marvel
18109,Max Bovar (Earth-616),Public Identity,Bad,,Bald,Male,,1.0,1944-03-01,1944.0,marvel
10882,Xanto Starblood (Earth-616),Secret Identity,Bad,Purple,No,Male,,8.0,2012-04-01,2012.0,marvel
18402,Doctor Macabre (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1948-03-01,1948.0,marvel
14680,Krang (Heroes Reborn) (Earth-616),,Bad,,,Male,,3.0,1996-12-01,1996.0,marvel
17091,"Martin Luther King, Jr. (Skrull) (Earth-616)",Public Identity,Good,Brown,Black,Male,,2.0,2008-01-01,2008.0,marvel
11996,Chief Wilson (Earth-616),Public Identity,Good,,Black,Male,,5.0,1953-12-01,1953.0,marvel
14758,Marcus Arlington III (Earth-616),Public Identity,Good,Black,Brown,Male,,3.0,1998-01-01,1998.0,marvel
1445,Kari Limbo (New Earth),Public Identity,Good,Blue,Black,Female,,18.0,1979-06-01,1979.0,dc
12272,John Cereus (Earth-616),Public Identity,Bad,Brown,Green,Male,,5.0,1990-09-01,1990.0,marvel
17457,Green Terror (3Xs Foe) (Earth-616),Secret Identity,Bad,Green,Green,Male,,1.0,1940-03-01,1940.0,marvel
21637,115 (Legion Personality) (Earth-616),Secret Identity,Neutral,Blue,White,Female,,1.0,2010-08-01,2010.0,marvel
11357,Eric Hertz (Earth-616),,Bad,,Black,Male,,6.0,1941-12-01,1941.0,marvel
12550,Vassily Ilyich Ulyanov (Earth-616),Public Identity,Bad,,Blond,Male,,5.0,2004-11-01,2004.0,marvel
15865,Alfred Tooks (Earth-616),Secret Identity,Bad,Brown,Black,Male,,2.0,1980-07-01,1980.0,marvel
5465,Plutonium Man (New Earth),Secret Identity,Good,Red,,Male,,2.0,1976-05-01,1976.0,dc
18823,Karl Fiers (Earth-616),Secret Identity,Bad,,Brown,Male,,1.0,1968-11-01,1968.0,marvel
7896,Simon Garth (Earth-616),Secret Identity,Neutral,White,Black,Male,,37.0,1953-07-01,1953.0,marvel
1047,"James Gordon, Jr. (New Earth)",Public Identity,Bad,Blue,Red,Male,,26.0,1987-05-01,1987.0,dc
9358,Sarah Rogers (Earth-616),No Dual Identity,Good,Blue,Blond,Female,,14.0,1981-03-01,1981.0,marvel
7183,Noriko Ashida (Earth-616),Secret Identity,Good,Brown,Black,Female,,145.0,2004-01-01,2004.0,marvel
1179,Cronus (New Earth),Public Identity,Bad,Red,White,Male,,23.0,1941-12-01,1941.0,dc
19376,Mister Mayhem (Earth-616),Secret Identity,Bad,,,Male,,1.0,1982-08-01,1982.0,marvel
9266,Ethan Edwards (Earth-616),Public Identity,Good,Blue,Blond,Male,,15.0,2005-06-01,2005.0,marvel
14367,Harry Palmer (Earth-616),,Bad,,Blond,Male,,3.0,1988-08-01,1988.0,marvel
5808,Fireface (New Earth),Secret Identity,Good,,,Male,,1.0,2006-10-01,2006.0,dc
20649,Dexter Parrish (Earth-616),,Bad,Yellow,No,Male,,1.0,1998-06-01,1998.0,marvel
17133,John Quincy Adams (Earth-616),Public Identity,Good,,,Male,,2.0,2009-12-01,2009.0,marvel
11096,Charles Last (Earth-616),Secret Identity,Bad,,Black,Male,,7.0,1986-05-01,1986.0,marvel
7769,Frank Simpson (Earth-616),Secret Identity,Bad,Blue,Blond,Male,,43.0,1986-07-01,1986.0,marvel
5469,Amos Sharkey (New Earth),,Bad,,White,Male,,2.0,1973-03-01,1973.0,dc
5831,Silhouette II (New Earth),Public Identity,Bad,,,,,1.0,2006-01-01,2006.0,dc
7145,Pip Gofern (Earth-616),Secret Identity,Good,Green,Red,Male,,163.0,1975-04-01,1975.0,marvel
8853,Alexandra Rasputina (Earth-616),Secret Identity,Neutral,Blue,Grey,Female,,18.0,1975-05-01,1975.0,marvel
3126,Top (New Earth),,Bad,,Brown,Male,,6.0,2010-06-01,2010.0,dc
6043,Override (New Earth),,Bad,,,Male,,1.0,1997-09-01,1997.0,dc
18530,John Dark (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1951-04-01,1951.0,marvel
20614,Todd Blanding (Earth-616),Public Identity,Good,Brown,Blond,Male,,1.0,1997-07-01,1997.0,marvel
1546,Hector (New Earth),Public Identity,Good,Brown,Black,Male,,16.0,2007-01-01,2007.0,dc
4106,Pax (New Earth),Public Identity,Good,,Black,Male,,4.0,1993-09-01,1993.0,dc
2803,Brute of the Dreaming (New Earth),Secret Identity,Bad,,,Male,,8.0,1974-12-01,1974.0,dc
1688,Paul Hoben (New Earth),Public Identity,Good,,Brown,Male,,15.0,1983-09-01,1983.0,dc
17897,Doctor Grant (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1943-06-01,1943.0,marvel
10634,Geri (Earth-616),,Good,Red,Grey,Male,,8.0,1978-09-01,1978.0,marvel
5036,Yellow of the Rainbow Raiders (New Earth),Secret Identity,Bad,,,Female,,2.0,2005-02-01,2005.0,dc
1342,Rita Lopez (New Earth),Secret Identity,Good,Brown,Black,Female,,19.0,1997-06-01,1997.0,dc
7695,Michael Pointer (Earth-616),Secret Identity,Good,Blue,Blond,Male,,47.0,2006-04-01,2006.0,marvel
17974,Oberst von Steibel (Earth-616),Public Identity,Bad,,,Male,,1.0,1943-05-01,1943.0,marvel
11796,Elizabeth Hudson (Earth-616),No Dual Identity,Neutral,Blue,Red,Female,,6.0,2001-11-01,2001.0,marvel
13962,Sen-Yu (Earth-616),,Good,,Bald,Male,,3.0,1965-03-01,1965.0,marvel
4266,Michael Bailey (Earth-One),,Bad,,Black,Male,,4.0,1979-02-01,1979.0,dc
17122,Frederick Hudson (Earth-616),,Neutral,,,Male,,2.0,2009-04-01,2009.0,marvel
20746,Nefer Neith Sinu\u00e9 (Earth-616),,Good,Blue,,Female,,1.0,1999-05-01,1999.0,marvel
2419,Arin Sur (New Earth),,Neutral,,Black,Female,,9.0,2009-10-01,2009.0,dc
5578,Mister Unknown (New Earth),Secret Identity,Good,,Black,Male,,1.0,2011-01-01,2011.0,dc
22150,Smasher 10 (Earth-616),Secret Identity,Good,,,Male,,1.0,,,marvel
2132,Ashel Sabian Formanta (New Earth),,Good,Green,Black,Male,,11.0,1993-12-01,1993.0,dc
4099,Avery Twombey (New Earth),Public Identity,Bad,,,Male,,4.0,1993-03-01,1993.0,dc
12976,Herbert Bell (Earth-616),No Dual Identity,Good,,Black,Male,,4.0,1976-02-01,1976.0,marvel
4850,Super-Chief II (New Earth),Secret Identity,Good,,Black,Male,,2.0,2011-05-01,2011.0,dc
21849,William Boddicker (Earth-616),,Bad,,Black,Male,,1.0,2011-09-01,2011.0,marvel
2994,Layla (New Earth),,Good,Gold,Purple,Female,,7.0,1993-08-01,1993.0,dc
5899,Jack of Clubs II (New Earth),,Bad,,,Male,,1.0,2002-02-01,2002.0,dc
8411,William Drake (Earth-616),Public Identity,Neutral,Blue,Brown,Male,,24.0,1968-05-01,1968.0,marvel
5747,Jack (New Earth),Public Identity,Bad,Red,Black,Male,,1.0,2008-12-01,2008.0,dc
13186,Hump (Earth-616),Secret Identity,Bad,White,Green,Male,,4.0,1990-07-01,1990.0,marvel
12770,Subguardian Titan (Earth-616),Secret Identity,Good,,Brown,Male,,5.0,,,marvel
13013,Kogar (Earth-616),Secret Identity,Bad,Brown,Black,Male,,4.0,1978-07-01,1978.0,marvel
8844,Paul Destine (Earth-616),Secret Identity,Bad,Blue,Brown,Male,,18.0,1968-03-01,1968.0,marvel
15105,Thomas Jefferson (Earth-616),Public Identity,Good,,,Male,,3.0,2009-12-01,2009.0,marvel
21607,Philip Cho (Earth-616),,Good,,,Male,,1.0,2009-11-01,2009.0,marvel
5106,Hammeroon (New Earth),Secret Identity,Good,Brown,Brown,Male,,2.0,1999-02-01,1999.0,dc
12033,Yogi Dakor (Earth-616),,Bad,,Black,Male,,5.0,1964-02-01,1964.0,marvel
11425,Spiro Agnew (Earth-616),Public Identity,Neutral,,White,Male,,6.0,1970-11-01,1970.0,marvel
11430,Klaatu (Earth-616),Public Identity,Bad,White,No,,,6.0,1971-02-01,1971.0,marvel
9571,Vincent Stevens (Earth-616),Public Identity,Neutral,Blue,Black,Male,,13.0,1994-02-01,1994.0,marvel
8364,Gena Landers (Earth-616),,Good,,,Female,,25.0,1976-06-01,1976.0,marvel
2304,Reggie (New Earth),Public Identity,Bad,,Black,Male,,10.0,1997-10-01,1997.0,dc
2799,Wallace Hapgood (New Earth),,Good,,Brown,Male,,8.0,1978-06-01,1978.0,dc
966,"Pedro, Ghost Patrol (New Earth)",Public Identity,Good,Brown,Brown,Male,,29.0,1942-05-01,1942.0,dc
7965,Peter Parker (Spidercide) (Earth-616),Secret Identity,Bad,Hazel,Brown,Male,,35.0,1995-03-01,1995.0,marvel
12108,Nut (Earth-616),Public Identity,Neutral,,,Female,,5.0,1975-11-01,1975.0,marvel
2435,Red Volcano (New Earth),Secret Identity,Bad,Yellow,,Male,,9.0,2008-06-01,2008.0,dc
16526,Kaef (Earth-616),Secret Identity,Bad,,,Male,,2.0,1995-03-01,1995.0,marvel
16055,Shaman (Earth-616),,Good,,Grey,Male,,2.0,1986-02-01,1986.0,marvel
2242,Anubis of the Dogpound (New Earth),,Bad,,,Male,,10.0,2008-09-01,2008.0,dc
6447,Jaime Sanchez (New Earth),,Bad,Brown,Black,Male,,1.0,1979-09-01,1979.0,dc
4534,Knob (New Earth),Secret Identity,Good,,Brown,Male,,3.0,1998-05-01,1998.0,dc
7527,Venus (Siren) (Earth-616),Secret Identity,Good,Blue,Blond,Female,,61.0,2006-10-01,2006.0,marvel
2311,White Lightning (New Earth),Secret Identity,Bad,Blue,White,Female,,10.0,1995-07-01,1995.0,dc
13777,Death-Stalker (Earth-616),,Bad,,,Female,,4.0,2012-02-01,2012.0,marvel
21636,Zyziwc Tiel (Earth-616),,Good,,,,,1.0,2009-07-01,2009.0,marvel
22616,Gregory O'Sullivan (Earth-616),Secret Identity,Neutral,,Blond,Male,,,1992-06-01,1992.0,marvel
13475,Kate Vinokur (Earth-616),Public Identity,Good,,Brown,Female,,4.0,2001-10-01,2001.0,marvel
7450,Samuel Saxon (Earth-616),Public Identity,Bad,Brown,Bald,Male,,69.0,1969-02-01,1969.0,marvel
8749,Belle Taylor (Earth-616),No Dual Identity,Good,,Black,Female,,19.0,1954-09-01,1954.0,marvel
17406,Wal-Lah (Earth-616),No Dual Identity,Neutral,,,,,1.0,1939-10-01,1939.0,marvel
12302,Ferrel Thompson (Earth-616),Secret Identity,Bad,,Black,Male,,5.0,1992-08-01,1992.0,marvel
21173,Hyllus (Earth-616),Secret Identity,Good,Brown,Brown,Male,,1.0,2005-07-01,2005.0,marvel
2428,Genevieve Campbell (New Earth),,Good,,,Female,,9.0,2008-09-01,2008.0,dc
3917,Titus (New Earth),Secret Identity,Bad,Black,Black,Male,,4.0,2008-03-01,2008.0,dc
21240,Broccoli Men (Earth-616),,Bad,,,,,1.0,2006-03-01,2006.0,marvel
12696,Praeter (Mike) (Earth-616),Secret Identity,Good,,No,Male,,5.0,2011-06-01,2011.0,marvel
11267,Ricky Calusky (Earth-616),Secret Identity,Bad,Blue,Blond,Male,,7.0,2005-04-01,2005.0,marvel
19005,Orville Smythe (Earth-616),No Dual Identity,Bad,,,Male,,1.0,1974-02-01,1974.0,marvel
13948,Kabir Mahadevu (Earth-616),Public Identity,Bad,,Black,Male,,3.0,1964-09-01,1964.0,marvel
2254,Despotellis (New Earth),Public Identity,Bad,,,Genderless,,10.0,2007-05-01,2007.0,dc
3805,Perseus (New Earth),Public Identity,Good,,Black,Male,,5.0,1964-10-01,1964.0,dc
8387,Garabed Bashur (Earth-616),Secret Identity,Bad,Brown,Black,Male,,25.0,1993-09-01,1993.0,marvel
21559,Grog (Ape-Man) (Earth-616),No Dual Identity,Bad,Yellow,Black,Male,,1.0,2009-10-01,2009.0,marvel
3860,Neon Black (New Earth),Public Identity,Bad,Green,Black,Male,,4.0,2010-03-01,2010.0,dc
1954,Kamandi (New Earth),Public Identity,Neutral,Blue,Blond,Male,,12.0,2007-09-01,2007.0,dc
20951,Doctor Pow (Earth-616),,Neutral,,Black,Male,,1.0,2002-07-01,2002.0,marvel
22010,Lusa Gregor (Earth-616),Secret Identity,Good,Blue,Blond,Male,,1.0,,,marvel
16689,Tatjana Stiles (Earth-616),Public Identity,Good,,Black,Female,,2.0,1998-05-01,1998.0,marvel
22989,Gnowee (Earth-616),Secret Identity,Good,,Brown,Female,,,2009-09-01,2009.0,marvel
5589,Squillic (New Earth),Secret Identity,Good,Black,,Male,,1.0,2011-09-01,2011.0,dc
14546,Manitou (Earth-616),Secret Identity,Bad,White,No,Male,,3.0,1993-09-01,1993.0,marvel
9106,Gilpetperdon (Earth-616),Secret Identity,Bad,Gold,Gold,Male,,16.0,1985-05-01,1985.0,marvel
301,Tef\u00e9 Holland (New Earth),,Bad,Blue,White,Female,Bisexual,97.0,1989-12-01,1989.0,dc
19703,Tina Sanchez (Earth-616),,Neutral,,,Female,,1.0,1988-08-01,1988.0,marvel
14725,Jonas Mueller (Earth-616),,Bad,,Grey,Male,,3.0,1997-12-01,1997.0,marvel
21410,Le Cowboy (Earth-616),Secret Identity,Good,,Brown,Male,,1.0,2007-02-01,2007.0,marvel
