,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
16482,Simon Janson (Earth-616),Secret Identity,,,,Male,,2.0,1994-11-01,1994.0,marvel
16486,Sutekh (Earth-616),No Dual Identity,,Red,,Male,,2.0,1994-08-01,1994.0,marvel
16488,Tantalus (Earth-616),Public Identity,,,,Male,,2.0,1994-06-01,1994.0,marvel
16491,Tityus (Earth-616),Public Identity,,,Black,Male,,2.0,1994-06-01,1994.0,marvel
16508,Benjamin Russell (Earth-616),,,Blue,Red,Male,,2.0,1995-09-01,1995.0,marvel
16509,Brazo (Earth-616),Public Identity,,,Blond,Male,,2.0,1995-04-01,1995.0,marvel
16527,Kanan (Earth-616),,,,Brown,Male,,2.0,1995-05-01,1995.0,marvel
16538,Preacher (Earth-616),,,,Red,Male,,2.0,1995-11-01,1995.0,marvel
16540,Ramrog (Earth-616),,,,Black,Male,,2.0,1995-12-01,1995.0,marvel
16548,Simon Mycroft (Earth-616),Public Identity,,,Red,Male,,2.0,1995-05-01,1995.0,marvel
16553,The One (Earth-616),,,,,Male,,2.0,1995-05-01,1995.0,marvel
16563,Carly Alvarez (Earth-616),Public Identity,,,Black,Female,,2.0,1996-11-01,1996.0,marvel
16575,Mr. Shaw (Earth-616),Public Identity,,,Black,Male,,2.0,1996-07-01,1996.0,marvel
16576,Paul Sousa (Earth-616),Public Identity,,,White,Male,,2.0,1996-11-01,1996.0,marvel
16579,Rachman (Earth-616),No Dual Identity,,Green,No,Male,,2.0,1996-01-01,1996.0,marvel
16583,Tobe (Earth-616),Secret Identity,,,Purple,Male,,2.0,1996-03-01,1996.0,marvel
16587,Yu Kirin (Earth-616),No Dual Identity,,,Black,Male,,2.0,1996-04-01,1996.0,marvel
16588,Alana Sloan (Earth-616),No Dual Identity,,Blue,Blond,Female,,2.0,1997-08-01,1997.0,marvel
16590,Amanda Smith (Earth-616),,,,,Female,,2.0,1997-07-01,1997.0,marvel
16603,Clearcut (Earth-616),Secret Identity,,,Red,Male,,2.0,1997-01-01,1997.0,marvel
16611,Gloria Brickman (Earth-616),Public Identity,,,Black,Female,,2.0,1997-10-01,1997.0,marvel
16627,Niomi Brinke (Earth-616),,,,,Female,,2.0,1997-04-01,1997.0,marvel
16632,Rebecca Schuyler (Earth-616),,,,Brown,Female,,2.0,1997-08-01,1997.0,marvel
16639,Stigmata (Earth-616),Secret Identity,,,No,Female,,2.0,1997-09-01,1997.0,marvel
16649,Zen-Pram (Earth-616),,,,Black,Male,,2.0,1997-04-01,1997.0,marvel
16652,Ainet (Earth-616),,,,White,Female,,2.0,1998-07-01,1998.0,marvel
16655,Ariana (Earth-616),No Dual Identity,,,Grey,Female,,2.0,1998-11-01,1998.0,marvel
16657,Bert Gilmore (Earth-616),No Dual Identity,,,Grey,Male,,2.0,1998-09-01,1998.0,marvel
16663,Chucky Diamond (Earth-616),Public Identity,,,Bald,Male,,2.0,1998-11-01,1998.0,marvel
16665,Fabian LaMuerto (Earth-616),Public Identity,,,Black,Male,,2.0,1998-07-01,1998.0,marvel
16667,Firefight (Death Squad) (Earth-616),,,,,,,2.0,1998-02-01,1998.0,marvel
16671,Iconoclast (Earth-616),,,,,Male,,2.0,1998-02-01,1998.0,marvel
16674,Kenjiro Fujikawa (Earth-616),No Dual Identity,,,White,Male,,2.0,1998-05-01,1998.0,marvel
16676,Lo Chien (Earth-616),Secret Identity,,,Bald,Male,,2.0,1998-12-01,1998.0,marvel
16682,Rebecca Agee (Earth-616),,,,,Female,,2.0,1998-07-01,1998.0,marvel
16684,Sai (Earth-616),Secret Identity,,,Red,Female,,2.0,1998-12-01,1998.0,marvel
16690,Thomas Marles (Earth-616),Public Identity,,,Blond,Male,,2.0,1998-07-01,1998.0,marvel
16693,Willis Gottfried (Earth-616),,,Blue,Blond,Male,,2.0,1998-07-01,1998.0,marvel
16698,Billy Yuan (Earth-616),No Dual Identity,,Brown,Black,Male,,2.0,1999-05-01,1999.0,marvel
16699,Callie Yeager (Earth-616),Public Identity,,,Red,Female,,2.0,1999-03-01,1999.0,marvel
16704,Duncan Vess (Earth-616),Public Identity,,Brown,Black,Male,,2.0,1999-12-01,1999.0,marvel
16716,Jonathan Rickman (Earth-616),Public Identity,,Black,No,Male,,2.0,1999-09-01,1999.0,marvel
16717,Judy Lumley (Earth-616),,,,,Female,,2.0,1999-03-01,1999.0,marvel
16724,Mrok (Earth-616),No Dual Identity,,,,Male,,2.0,1999-01-01,1999.0,marvel
16729,Patriot (Silvereye) (Earth-616),Secret Identity,,Blue,Bald,Male,,2.0,1999-12-01,1999.0,marvel
16732,Randolph Conroy (Earth-616),Public Identity,,,Bald,Male,,2.0,1999-07-01,1999.0,marvel
16734,Ronald Parady (Earth-616),Public Identity,,,Grey,Male,,2.0,1999-07-01,1999.0,marvel
16742,Aentaros (Earth-616),,,,,Male,,2.0,2000-05-01,2000.0,marvel
16746,"Alton Osborn, Sr. (Earth-616)",,,,,Male,,2.0,2000-11-01,2000.0,marvel
16748,Baldar (Galadorian) (Earth-616),,,,Grey,Male,,2.0,2000-10-01,2000.0,marvel
16752,Blanca del Hierro (Earth-616),,,,Black,Female,,2.0,2000-12-01,2000.0,marvel
16755,Cluster (Earth-616),Secret Identity,,Red,No,Male,,2.0,2000-01-01,2000.0,marvel
16758,Dirty Wolff (Earth-616),,,Grey,Black,Male,,2.0,2000-06-01,2000.0,marvel
16761,Esau Shaw (Earth-616),,,,,Male,,2.0,2000-03-01,2000.0,marvel
16770,Jonathan Somers (Earth-616),,,,Black,Male,,2.0,2000-05-01,2000.0,marvel
16773,Khafre (Earth-616),,,,,Male,,2.0,2000-09-01,2000.0,marvel
16777,Mick Patterson (Earth-616),Secret Identity,,,,Male,,2.0,2000-05-01,2000.0,marvel
16778,Monmouth (Inner Guard) (Earth-616),,,,No,,,2.0,2000-09-01,2000.0,marvel
16780,Nelson Frank (Earth-616),,,Blue,Black,Male,,2.0,2000-11-01,2000.0,marvel
16781,Noah Baxter (Earth-616),,,,Grey,Male,,2.0,2000-12-01,2000.0,marvel
16793,Wanderer (Mutant) (Earth-616),Secret Identity,,,Purple,Female,,2.0,2000-08-01,2000.0,marvel
16794,Watchtower (Earth-616),Secret Identity,,,Bald,Male,,2.0,2000-09-01,2000.0,marvel
16795,Allison Lange (Earth-616),No Dual Identity,,,Blond,Female,,2.0,2001-05-01,2001.0,marvel
16797,Caleb Jackson (Earth-616),Secret Identity,,,,Male,,2.0,2001-06-01,2001.0,marvel
16800,Diego Ardilles (Earth-616),,,Brown,Black,Male,,2.0,2001-09-01,2001.0,marvel
16802,Examiner (Earth-616),,,,White,Male,,2.0,2001-11-01,2001.0,marvel
16804,Harrison Stavrou (Earth-616),,,Blue,Blond,Male,,2.0,2001-09-01,2001.0,marvel
16808,"John Howlett, Jr. (Earth-616)",No Dual Identity,,Blue,Brown,Male,,2.0,2001-12-01,2001.0,marvel
16813,Miles Warbeck (Earth-616),Secret Identity,,,Brown,Male,,2.0,2001-12-01,2001.0,marvel
16815,Nancy (Mutant) (Earth-616),Secret Identity,,Black,Brown,Female,,2.0,2001-12-01,2001.0,marvel
16821,Abel (Earth-616),No Dual Identity,,,Bald,Male,,2.0,2002-06-01,2002.0,marvel
16828,Billy (Origin) (Earth-616),No Dual Identity,,,,Male,,2.0,2002-02-01,2002.0,marvel
16836,Falzone (Earth-616),Public Identity,,,Brown,Male,,2.0,2002-04-01,2002.0,marvel
16853,Sherry (Earth-616),Public Identity,,,Red,Female,,2.0,2002-07-01,2002.0,marvel
16870,Darick Gallhager (Earth-616),Secret Identity,,Brown,Black,Male,,2.0,2003-04-01,2003.0,marvel
16871,Davis (Mutant) (Earth-616),,,Brown,Black,Male,,2.0,2003-01-01,2003.0,marvel
16876,Haokah (Earth-616),,,White,Brown,Male,,2.0,2003-05-01,2003.0,marvel
16877,Hunab-Ku (Earth-616),Secret Identity,,Black,Black,Male,,2.0,2003-05-01,2003.0,marvel
16885,Makiko Morioka (Earth-616),,,Blue,,Female,,2.0,2003-10-01,2003.0,marvel
16927,Rosalinda Aguilar (Earth-616),Public Identity,,,,Female,,2.0,2004-03-01,2004.0,marvel
16930,Silkworm (The Arena) (Earth-616),Secret Identity,,,,Female,,2.0,2004-02-01,2004.0,marvel
16931,Simon Sanderson (Earth-616),Public Identity,,,Grey,Male,,2.0,2004-10-01,2004.0,marvel
16938,Alecto (Inhuman) (Earth-616),Secret Identity,,,,Female,,2.0,2005-08-01,2005.0,marvel
16943,Buzz McMahon (Earth-616),Public Identity,,,,Male,,2.0,2005-12-01,2005.0,marvel
16944,Carrie (District X) (Earth-616),,,,Blond,Female,,2.0,2005-01-01,2005.0,marvel
16945,Cinglet (Earth-616),,,Red,,,,2.0,2005-12-01,2005.0,marvel
16950,Elizabeth Keller (Earth-616),,,Blue,Black,Female,,2.0,2005-07-01,2005.0,marvel
16957,Kenneth Anderson (Earth-616),No Dual Identity,,Brown,Brown,Male,,2.0,2005-04-01,2005.0,marvel
16962,Ned Campbell (Earth-616),Public Identity,,,,Male,Homosexual,2.0,2005-01-01,2005.0,marvel
16970,Stan Finley (Earth-616),No Dual Identity,,Brown,Brown,Male,,2.0,2005-04-01,2005.0,marvel
16977,William Keller (Earth-616),,,Blue,Grey,Male,,2.0,2005-07-01,2005.0,marvel
16978,Xennon (Earth-616),,,Red,,,,2.0,2005-12-01,2005.0,marvel
16989,Charr (Earth-616),Public Identity,,Red,Bald,Male,,2.0,2006-09-01,2006.0,marvel
16995,Espia (Earth-616),Secret Identity,,,,,,2.0,2006-11-01,2006.0,marvel
17010,Ken Floyd (Earth-616),,,Blue,Brown,Male,,2.0,2006-03-01,2006.0,marvel
17011,Kravo (Earth-616),No Dual Identity,,,,Male,,2.0,2006-02-01,2006.0,marvel
17012,Kurt Duryea (Earth-616),,,,,Male,,2.0,2006-09-01,2006.0,marvel
17019,Ronan Kaifi (Earth-616),Public Identity,,Red,,Male,,2.0,2006-05-01,2006.0,marvel
17026,Thomas Eliot (Earth-616),Public Identity,,,,Male,,2.0,2006-08-01,2006.0,marvel
17028,Tullk Ul-Zyn (Earth-616),,,Blue,No,Male,,2.0,2006-06-01,2006.0,marvel
17036,Carlos Carvalho (Earth-616),Public Identity,,,,Male,,2.0,2007-09-01,2007.0,marvel
17037,Chan-Dar (Earth-616),Public Identity,,Blue,Black,Female,,2.0,2007-09-01,2007.0,marvel
17038,Charlie (Prison Guard) (Earth-616),Public Identity,,Blue,,Male,,2.0,2007-05-01,2007.0,marvel
17041,Crane Mother (Earth-616),Secret Identity,,,,Female,,2.0,2007-05-01,2007.0,marvel
17046,Darius Faraz (Earth-616),,,,Bald,Male,,2.0,2007-05-01,2007.0,marvel
17055,Kurani (Earth-616),Public Identity,,Red,No,,,2.0,2007-03-01,2007.0,marvel
17057,Lindsay (Earth-616),Public Identity,,Brown,Brown,Male,,2.0,2007-08-01,2007.0,marvel
17062,Mrs. Rennie (Earth-616),Public Identity,,,Black,Female,,2.0,2007-12-01,2007.0,marvel
17063,Phineas Randall (Earth-616),,,,Brown,Male,,2.0,2007-05-01,2007.0,marvel
17064,Pup (Lupine) (Earth-616),,,,,Male,,2.0,2007-03-01,2007.0,marvel
17065,Rich (Earth-616),,,,,Male,,2.0,2007-03-01,2007.0,marvel
17067,Somnus (Earth-616),Public Identity,,,No,,,2.0,2007-04-01,2007.0,marvel
17080,Dr. Burke (Earth-616),Public Identity,,Black,Red,Female,,2.0,2008-01-01,2008.0,marvel
17081,Edith Harper (Earth-616),,,,,Female,,2.0,2008-07-01,2008.0,marvel
17083,Frankie Kollins (Earth-616),Public Identity,,,,Male,,2.0,2008-07-01,2008.0,marvel
17086,Gomez (Earth-616),Public Identity,,,,Male,,2.0,2008-07-01,2008.0,marvel
17087,Henry Shearing (Earth-616),Public Identity,,Black,Black,Male,,2.0,2008-02-01,2008.0,marvel
17093,Mr. Brokeridge (Earth-616),No Dual Identity,,,Brown,Male,,2.0,2008-01-01,2008.0,marvel
17094,Mrs. Brokeridge (Earth-616),No Dual Identity,,,Brown,Female,,2.0,2008-01-01,2008.0,marvel
17096,Nima (Earth-616),Secret Identity,,Red,No,Male,,2.0,2008-12-01,2008.0,marvel
17104,Saen Sendak (Earth-616),,,,,Male,,2.0,2008-01-01,2008.0,marvel
17106,Sean Rockwell (Earth-616),,,,,Male,,2.0,2008-07-01,2008.0,marvel
17107,Silenus (Earth-616),Public Identity,,,Brown,Male,,2.0,2008-11-01,2008.0,marvel
17111,Vern (Spider-Man) (Earth-616),,,,,Male,,2.0,2008-06-01,2008.0,marvel
17112,Xang Kong (Earth-616),No Dual Identity,,Black,Brown,Male,,2.0,2008-05-01,2008.0,marvel
17113,Zeno (Earth-616),No Dual Identity,,,Black,Male,,2.0,2008-06-01,2008.0,marvel
17119,Devil Rig (Earth-616),Secret Identity,,Red,No,Male,,2.0,2009-05-01,2009.0,marvel
17125,Ghost Flyer (Earth-616),Secret Identity,,Red,No,Male,,2.0,2009-05-01,2009.0,marvel
17126,Ghost Rider (Cowboy) (Earth-616),Secret Identity,,Red,No,Male,,2.0,2009-05-01,2009.0,marvel
17127,Ghost Rider (Native American) (Earth-616),Secret Identity,,Red,No,Male,,2.0,2009-05-01,2009.0,marvel
17128,Ghost Rider (Undead G-Man) (Earth-616),Secret Identity,,Red,No,Male,,2.0,2009-05-01,2009.0,marvel
17129,Hell-Driver (Earth-616),Secret Identity,,Red,No,Male,,2.0,2009-05-01,2009.0,marvel
17134,Kermit Roosevelt (Earth-616),No Dual Identity,,,Brown,Male,,2.0,2009-10-01,2009.0,marvel
17150,Yoshio Kannabe (Earth-616),Secret Identity,,Blue,Black,Male,,2.0,2009-02-01,2009.0,marvel
17156,Brian King (Earth-616),No Dual Identity,,,Black,Male,,2.0,2010-06-01,2010.0,marvel
17164,Jarhead (Earth-616),,,,,,,2.0,2010-02-01,2010.0,marvel
17171,Lothithanriaxiaxus (Earth-616),Public Identity,,,Green,Male,,2.0,2010-01-01,2010.0,marvel
17188,Amy (Earth-616),No Dual Identity,,Green,Brown,Female,,2.0,2011-09-01,2011.0,marvel
17195,Captain Luna (Earth-616),No Dual Identity,,Red,Brown,Female,,2.0,2011-11-01,2011.0,marvel
17205,Ernst Rohm (Earth-616),Public Identity,,Brown,Brown,Male,,2.0,2011-12-01,2011.0,marvel
17219,Robert Seever (Earth-616),No Dual Identity,,,Brown,Male,,2.0,2011-10-01,2011.0,marvel
17222,Siri (Asgardian) (Earth-616),,,,Red,Female,,2.0,2011-12-01,2011.0,marvel
17239,Marvin Martin (Earth-616),,,,Red,Male,,2.0,2012-11-01,2012.0,marvel
17266,Arges (Earth-616),,,,Brown,Male,,2.0,,,marvel
17268,Astro (Earth-616),,,Variable,Variable,Male,,2.0,,,marvel
17280,Floyd Donahue (Earth-616),,,,,Male,,2.0,,,marvel
17542,Charles Manor (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17546,Commissioner Regan (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17561,Dum-Dum (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17568,Gholla (Earth-616),,,,,Male,,1.0,1941-03-01,1941.0,marvel
17572,Gru (Earth-616),,,,,Male,,1.0,1941-03-01,1941.0,marvel
17577,Herr Kameleon (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17583,Kag (Earth-616),,,,,Male,,1.0,1941-03-01,1941.0,marvel
17599,Major Croy (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17600,Major Fields (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17605,Mildred Manor (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17610,Mona Lake (Earth-616),,,,Blond,Female,,1.0,1941-09-01,1941.0,marvel
17615,Number 5 (Captain America Comics) (Earth-616),Secret Identity,,,,,,1.0,1941-03-01,1941.0,marvel
17624,Prosecutor Nelson (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17642,Slug (Henchman) (Earth-616),,,,,,,1.0,1941-03-01,1941.0,marvel
17646,Strangler (Earth-616),,,,,Male,,1.0,1941-03-01,1941.0,marvel
17820,Professor Rhinestone (Earth-616),Secret Identity,,,Black,Male,,1.0,1942-05-01,1942.0,marvel
18121,Paul Atwell (Earth-616),,,,White,Male,,1.0,1944-03-01,1944.0,marvel
18246,Abigail Varden (Earth-616),,,,,Female,,1.0,1946-02-01,1946.0,marvel
18405,Ekho (Earth-616),Secret Identity,,,Black,Female,,1.0,1948-12-01,1948.0,marvel
18573,Green Dragon (Earth-616),Public Identity,,Black,,Male,,1.0,1954-09-01,1954.0,marvel
18624,Glop (Hulk) (Earth-616),,,,,,,1.0,1961-07-01,1961.0,marvel
18625,Glop (Statue) (Earth-616),,,,,Male,,1.0,1961-09-01,1961.0,marvel
18631,Aaron the Sorcerer (Earth-616),Secret Identity,,,Brown,Male,,1.0,1962-03-01,1962.0,marvel
18632,Aunt May (Earth-616),,,Blue,White,Female,,1.0,1962-06-01,1962.0,marvel
18636,Cyclops (Mythical) (Earth-616),Secret Identity,,One,Bald,Male,,1.0,1962-12-01,1962.0,marvel
18637,Hopper Hertnecky (Earth-616),Public Identity,,,,Male,,1.0,1962-09-01,1962.0,marvel
18642,Linda Brown (Earth-616),Secret Identity,,,Blond,Female,,1.0,1962-06-01,1962.0,marvel
18646,Slugger Sokolowski (Earth-616),Public Identity,,,,Male,,1.0,1962-09-01,1962.0,marvel
18650,Uncle Ben (Earth-616),,,,Brown,Male,,1.0,1962-06-01,1962.0,marvel
18653,Baxu (Earth-616),No Dual Identity,,,Red,Male,,1.0,1963-07-01,1963.0,marvel
18654,Black Knight (Animated Armor) (Earth-616),,,,,,,1.0,1963-05-01,1963.0,marvel
18658,Chuck (Earth-616),Public Identity,,,,Male,,1.0,1963-11-01,1963.0,marvel
18659,Cyclops (A-Chiltarian Robot) (Earth-616),,,,,,,1.0,1963-08-01,1963.0,marvel
18660,Deep-Sea Fungus (Earth-616),,,,,,,1.0,1963-05-01,1963.0,marvel
18663,Evans (Earth-616),Public Identity,,,Bald,Male,,1.0,1963-07-01,1963.0,marvel
18664,Flame-Eater (Earth-616),,,,,,,1.0,1963-05-01,1963.0,marvel
18665,General Fang (Earth-616),,,,Black,Male,,1.0,1963-01-01,1963.0,marvel
18667,Glitter (Earth-616),,,,Black,Female,,1.0,1963-11-01,1963.0,marvel
18669,Gregori (Earth-616),,,,Brown,Male,,1.0,1963-06-01,1963.0,marvel
18671,Jeanne (Earth-616),,,,Brown,Female,,1.0,1963-04-01,1963.0,marvel
18672,Jim (Security Guard) (Earth-616),Public Identity,,,,Male,,1.0,1963-07-01,1963.0,marvel
18675,Lawrence Zaxton (Demon Duplicate) (Earth-616),Secret Identity,,Blue,Black,Male,,1.0,1963-08-01,1963.0,marvel
18676,Mento-Fish (Earth-616),,,,,,,1.0,1963-05-01,1963.0,marvel
18678,Mike (Earth-616),Public Identity,,,Brown,Male,,1.0,1963-09-01,1963.0,marvel
18680,Molly Margaret McSnide (Earth-616),Public Identity,,,,Female,,1.0,1963-07-01,1963.0,marvel
18684,Paul (Earth-616),Public Identity,,,Grey,Male,,1.0,1963-08-01,1963.0,marvel
18687,Tele-fish (Earth-616),,,,,,,1.0,1963-09-01,1963.0,marvel
18688,Thor Odinson (Demon Duplicate) (Earth-616),Public Identity,,Blue,Blond,Male,,1.0,1963-08-01,1963.0,marvel
18693,Charlie (Construction Worker) (Earth-616),Public Identity,,,,Male,,1.0,1964-01-01,1964.0,marvel
18694,Charlie (Watchman) (Earth-616),,,Brown,Brown,Male,,1.0,1964-10-01,1964.0,marvel
18697,George Grey (Earth-616),,,Black,Brown,Male,,1.0,1964-08-01,1964.0,marvel
18699,Gotron (Earth-616),Public Identity,,,Brown,Male,,1.0,1964-05-01,1964.0,marvel
18701,Ho Lee (Earth-616),Public Identity,,,Black,Male,,1.0,1964-02-01,1964.0,marvel
18702,Horgon (Earth-616),,,,Brown,Male,,1.0,1964-08-01,1964.0,marvel
18704,Jack (Stark Enterprises) (Earth-616),Public Identity,,,,Male,,1.0,1964-12-01,1964.0,marvel
18709,Pamela (Earth-616),,,,Blond,Female,,1.0,1964-08-01,1964.0,marvel
18710,Parker (Earth-616),,,,Brown,Male,,1.0,1964-09-01,1964.0,marvel
18711,Perkins (Earth-616),,,,White,Female,,1.0,1964-10-01,1964.0,marvel
18713,Punchy (Earth-616),,,,Blond,Male,,1.0,1964-10-01,1964.0,marvel
18715,Rocco (Construction Worker) (Earth-616),Public Identity,,,,Male,,1.0,1964-01-01,1964.0,marvel
18721,Simms (Earth-616),,,,Blond,Male,,1.0,1964-08-01,1964.0,marvel
18724,Smathers (Earth-616),,,Grey,Blond,Male,,1.0,1964-10-01,1964.0,marvel
18725,Smith (Earth-616),,,,White,Male,,1.0,1964-12-01,1964.0,marvel
18726,Stansky (Earth-616),,,,Brown,Male,,1.0,1964-05-01,1964.0,marvel
18728,Adams (Earth-616),,,,Blond,Male,,1.0,1965-03-01,1965.0,marvel
18729,Agent L (Earth-616),Secret Identity,,,Brown,Male,,1.0,1965-10-01,1965.0,marvel
18730,Bill (USAF) (Earth-616),No Dual Identity,,,,Male,,1.0,1965-02-01,1965.0,marvel
18731,Bill Leonard (Earth-616),No Dual Identity,,,,Male,,1.0,1965-11-01,1965.0,marvel
18732,Brushnev (Earth-616),,,,Bald,Male,,1.0,1965-04-01,1965.0,marvel
18734,Dave (Earth-616),Public Identity,,,,Male,,1.0,1965-02-01,1965.0,marvel
18735,Edam (Earth-616),,,,Green,Male,,1.0,1965-08-01,1965.0,marvel
18737,Gouda (Earth-616),Public Identity,,,Green,Male,,1.0,1965-08-01,1965.0,marvel
18740,Irving Cohen (Earth-616),Public Identity,,,,Male,,1.0,1965-11-01,1965.0,marvel
18743,John Maxon (Earth-616),,,,,,,1.0,1965-05-01,1965.0,marvel
18749,Phil (USAF) (Earth-616),,,,,Male,,1.0,1965-04-01,1965.0,marvel
18751,Schiller (Earth-616),,,,Brown,Male,,1.0,1965-11-01,1965.0,marvel
18752,Selma Geldberg (Earth-616),Public Identity,,,,Female,,1.0,1965-11-01,1965.0,marvel
18761,Smith (Secretary) (Earth-616),,,,Black,Female,,1.0,1965-09-01,1965.0,marvel
18762,Vladimir (Earth-616),,,,,Male,,1.0,1965-04-01,1965.0,marvel
18767,Bill (Cameraman) (Earth-616),No Dual Identity,,,Brown,Male,,1.0,1966-11-01,1966.0,marvel
18768,Boswell (Earth-616),,,Black,Black,Male,,1.0,1966-02-01,1966.0,marvel
18771,Cartwright (Earth-616),,,Black,Grey,Male,,1.0,1966-03-01,1966.0,marvel
18772,Drom (Asgardian) (Earth-616),Public Identity,,,,Male,,1.0,1966-09-01,1966.0,marvel
18773,Dunn (Earth-616),Public Identity,,,Grey,Male,,1.0,1966-07-01,1966.0,marvel
18774,Galp (Asgardian) (Earth-616),,,,,Male,,1.0,1966-09-01,1966.0,marvel
18776,J.W. (Earth-616),Public Identity,,,White,Male,,1.0,1966-06-01,1966.0,marvel
18779,Logan (NYPD) (Earth-616),,,,,Male,,1.0,1966-08-01,1966.0,marvel
18780,Mr. Hamilton (Earth-616),Public Identity,,,,Male,,1.0,1966-09-01,1966.0,marvel
18782,Sam (Prison Guard) (Earth-616),Public Identity,,,,Male,,1.0,1966-04-01,1966.0,marvel
18786,Waldo (Rocker) (Earth-616),Secret Identity,,,,Male,,1.0,1966-07-01,1966.0,marvel
18787,Yen (Earth-616),,,,,Male,,1.0,1966-04-01,1966.0,marvel
18789,Bates (Earth-616),Secret Identity,,,,Male,,1.0,1967-08-01,1967.0,marvel
18799,Joe (Earth-616),,,,Black,Male,,1.0,1967-03-01,1967.0,marvel
18806,Parkwell (Earth-616),Public Identity,,,Black,Female,,1.0,1967-01-01,1967.0,marvel
18807,Red-Bone (Earth-616),Public Identity,,,,Male,,1.0,1967-05-01,1967.0,marvel
18808,Rocky Rhodes (Earth-616),Public Identity,,,,Male,,1.0,1967-05-01,1967.0,marvel
18827,Max (Cameraman) (Earth-616),,,,,Male,,1.0,1968-08-01,1968.0,marvel
18828,Maxwell Mordius (Earth-616),,,,Bald,Male,,1.0,1968-05-01,1968.0,marvel
18834,Roger Vane (Earth-616),,,,Brown,Male,,1.0,1968-12-01,1968.0,marvel
18836,Solam (Earth-616),,,,,,,1.0,1968-10-01,1968.0,marvel
18838,Tir-Zarr (Earth-616),,,,,Male,,1.0,1968-12-01,1968.0,marvel
18844,Cat-Man (Alien) (Earth-616),,,,,,,1.0,1969-11-01,1969.0,marvel
18848,Empress Daydra (Earth-616),Public Identity,,,Black,Female,,1.0,1969-02-01,1969.0,marvel
18856,Primitoid (Earth-616),,,,,,,1.0,1969-11-01,1969.0,marvel
18860,Super Sentry (Earth-616),,,,,,,1.0,1969-09-01,1969.0,marvel
18861,Taxtor (Earth-616),,,,Purple,Male,,1.0,1969-10-01,1969.0,marvel
18869,Atha Williams (Earth-616),No Dual Identity,,Blue,Blond,Female,,1.0,1970-01-01,1970.0,marvel
18879,Jerry Westman (Earth-616),,,,,Male,,1.0,1970-08-01,1970.0,marvel
18882,Myrmidon (Robot) (Earth-616),,,,,,,1.0,1970-09-01,1970.0,marvel
18886,The Overseer (Earth-616),Public Identity,,,,,,1.0,1970-09-01,1970.0,marvel
18889,Atali (Frost Giant) (Earth-616),,,,,Female,,1.0,1971-05-01,1971.0,marvel
18898,Krystar (Earth-616),Public Identity,,,,Male,,1.0,1971-11-01,1971.0,marvel
18899,Mooneye (Earth-616),Public Identity,,,,Male,,1.0,1971-11-01,1971.0,marvel
18900,Obar (Earth-616),Public Identity,,,,Male,,1.0,1971-11-01,1971.0,marvel
18905,Taurus (Hyboria) (Earth-616),,,,,Male,,1.0,1971-04-01,1971.0,marvel
18908,Yag-Kosha (Earth-616),Secret Identity,,,,Male,,1.0,1971-04-01,1971.0,marvel
18911,Agent Q (Earth-616),Secret Identity,,,,Male,,1.0,1972-09-01,1972.0,marvel
18915,Dominor (Inhuman) (Earth-616),Public Identity,,,Black,Male,,1.0,1972-12-01,1972.0,marvel
18917,Elizabeth Ross (Counter-Earth) (Earth-616),No Dual Identity,,Blue,Brown,Female,,1.0,1972-12-01,1972.0,marvel
18921,Jim (Earth-616),,,Blue,Black,Male,,1.0,1972-11-01,1972.0,marvel
18922,Josiah Grey (Earth-616),No Dual Identity,,Black,Black,Male,,1.0,1972-05-01,1972.0,marvel
18924,Kathy Stewart (Earth-616),,,Blue,Red,Female,,1.0,1972-11-01,1972.0,marvel
18929,Merro (Earth-616),No Dual Identity,,,,Male,,1.0,1972-06-01,1972.0,marvel
18930,Peter Parker (Counter-Earth) (Earth-616),No Dual Identity,,,,Male,,1.0,1972-10-01,1972.0,marvel
18932,Rhodan (Earth-616),,,,Brown,Male,,1.0,1972-05-01,1972.0,marvel
18933,Robert Bruce Banner Jr. (Counter-Earth) (Earth-616),No Dual Identity,,,Brown,Male,,1.0,1972-12-01,1972.0,marvel
18941,Costeau (Earth-616),,,,,Male,,1.0,1973-04-01,1973.0,marvel
